"Time,s","ABDH,%","ABDM,%","PDIO1,%","PDIO3,%","FDB,%","EDB,%","Sync,%"
0.094,46.2888,7.89544,16.6988,9.07695,28.2116,11.3183,83.07
0.0943,48.4272,7.91327,16.7822,9.14686,28.4614,10.6207,85.3547
0.0947,50.2333,7.94892,16.9333,9.21267,28.6701,9.93994,90.7615
0.095,50.7005,8.04029,17.2009,9.2113,28.7553,9.40146,93.6862
0.0953,50.7535,8.1896,17.557,9.13453,28.626,9.07633,90.7615
0.0957,52.232,8.33779,17.9201,9.07557,28.2146,8.92055,85.3547
0.096,55.2711,8.41467,18.2085,9.07009,27.6709,8.86975,83.07
0.0963,58.2379,8.41467,18.4048,9.06598,27.4152,8.89345,84.015
0.0967,59.991,8.39796,18.5837,9.06598,27.6503,8.97473,84.5114
0.097,60.699,8.39796,18.8287,9.02211,27.8178,9.07633,83.698
0.0973,60.9205,8.39016,19.1692,8.76849,27.1508,9.15423,83.0999
0.0977,60.8627,8.3779,19.5948,8.34076,25.7931,9.21519,83.0879
0.098,60.7038,8.3779,19.9579,8.11729,24.8086,9.25922,83.07
0.0983,60.7134,8.29433,19.9214,8.23519,24.7469,9.20164,83.2135
0.0987,60.54,7.95226,19.2925,8.31608,24.8615,8.93748,83.6322
0.099,59.1578,7.36952,18.4517,8.2064,24.4824,8.5243,83.704
0.0993,56.1525,6.85363,18.0886,8.24342,23.9446,8.19241,83.3331
0.0997,52.7955,6.64973,18.3336,8.51898,23.7624,8.12806,83.0879
0.1,51.028,6.63747,18.714,8.63962,23.7948,8.35158,83.07
0.1003,50.9172,6.62522,18.9885,8.53543,23.7889,8.98151,83.0879
0.1007,50.4837,6.61407,19.3256,8.72325,23.974,10.2346,83.3331
0.101,48.6439,6.60516,19.7564,9.4375,24.6323,11.9449,83.704
0.1013,46.8041,6.47814,20.0431,10.2217,25.7666,13.479,83.6322
0.1017,47.0353,6.20292,20.1247,10.6933,27.2301,14.2512,83.2135
0.102,48.9281,5.96893,20.1438,10.9154,28.6436,14.2072,83.07
0.1023,50.2815,5.94665,20.0674,11.0675,29.3959,13.9362,83.0879
0.1027,50.3585,6.04916,19.6626,11.1731,29.1491,14.2173,83.0999
0.103,50.609,6.08259,18.9659,11.2129,28.2146,15.3248,83.698
0.1033,52.338,5.97785,18.4326,11.2307,27.2507,16.8793,84.5114
0.1037,54.6402,5.79289,18.5473,11.2307,26.6776,18.3762,84.015
0.104,55.6997,5.60792,19.4228,11.1649,26.4396,19.4904,83.07
0.1043,54.8954,5.45639,20.8248,11.0566,26.3191,20.0763,85.3547
0.1047,53.1086,5.32157,22.3467,11.0141,26.1869,20.1677,90.7615
0.105,51.7119,5.15555,23.5159,11.0771,26.0399,20.0729,93.6862
0.1053,51.3651,4.91933,24.0075,11.1553,25.9165,20.3642,90.7615
0.1057,51.3025,4.63074,23.8998,11.1745,25.7843,21.4445,85.3547
0.106,50.0599,4.3767,23.6288,11.1841,25.5727,23.0532,83.07
0.1063,47.0642,4.24299,23.6305,11.3294,25.2377,24.4688,84.015
0.1067,43.375,4.22071,23.9676,11.6995,24.8115,25.2105,84.5114
0.107,40.6827,4.24745,24.3654,12.2136,24.456,25.3629,83.698
0.1073,39.5364,4.28645,24.5305,12.6441,24.3531,25.3054,83.0999
0.1077,39.2908,4.34661,24.3776,12.8073,24.5382,25.2783,83.0879
0.108,39.2427,4.48924,24.0353,12.7552,24.8674,25.2715,83.07
0.1083,39.2571,4.78785,23.7209,12.81,25.1848,25.2579,83.2135
0.1087,40.1481,5.18452,23.568,13.2816,25.414,25.2647,83.6322
0.109,43.1245,5.4887,23.5124,14.1,25.5874,25.2817,83.704
0.1093,47.6325,5.57895,23.3908,14.8856,25.9488,25.2783,83.3331
0.1097,51.3555,5.56447,23.1563,15.3284,26.8833,25.2918,83.0879
0.11,52.8967,5.66141,22.9964,15.3791,28.4702,25.3866,83.07
0.1103,53.0123,5.90877,23.1458,15.1502,30.2893,25.5086,83.0879
0.1107,53.1279,6.15724,23.5923,14.732,31.7792,25.4849,83.3331
0.111,53.5758,6.30877,24.0475,14.1658,32.6256,25.1293,83.704
0.1113,53.7492,6.37229,24.2751,13.5297,32.7901,24.4316,83.6322
0.1117,53.0652,6.35223,24.2959,12.9581,32.364,23.6357,83.2135
0.112,51.2206,6.21741,24.2681,12.5413,31.4648,23.1209,83.07
0.1123,48.7258,6.0057,24.282,12.2726,30.3158,23.0397,83.0879
0.1127,47.122,5.84525,24.3307,12.104,29.3283,23.1006,83.0999
0.113,47.122,5.833,24.4175,12.0217,28.8493,22.8602,83.698
0.1133,47.0979,5.93216,24.5374,12.0176,28.8464,22.0982,84.5114
0.1137,45.3641,6.04247,24.593,12.0587,28.9728,20.9094,84.015
0.114,42.7055,6.0993,24.3897,12.104,28.9463,19.5717,83.07
0.1143,41.1595,6.08816,23.7383,12.119,28.7553,18.4202,85.3547
0.1147,40.9861,6.0291,22.583,12.0834,28.5026,17.7226,90.7615
0.115,40.8754,5.94999,21.0993,11.9902,28.2557,17.5566,93.6862
0.1153,40.466,5.88425,19.7286,11.8695,28.0324,17.6006,90.7615
0.1157,40.307,5.86197,18.9451,11.7928,27.8384,17.2112,85.3547
0.116,40.4034,5.90654,18.8096,11.8243,27.6885,15.7989,83.07
0.1163,40.2493,6.03802,18.8687,11.9381,27.5886,13.3368,84.015
0.1167,39.7628,6.24861,18.6254,12.0039,27.5357,10.5902,84.5114
0.117,39.3486,6.48482,17.9757,11.8915,27.5416,8.83588,83.698
0.1173,39.5557,6.67201,17.2148,11.6118,27.6445,8.52769,83.0999
